#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as,Tipo Trafico
1684152314,831494,11871932,140.30.20.1,26,3329,11840696,11852440,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38680,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,22,2518,11840696,11852440,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38680,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,3,164,11853632,11853632,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38696,6,0,22,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,3,186,11853632,11853632,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38696,22,6,0,26,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,3,186,11853852,11853852,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38700,22,6,0,26,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,3,152,11853852,11853852,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38700,6,0,23,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,3,152,11854076,11854080,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38702,6,0,23,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,3,186,11854076,11854080,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38702,22,6,0,26,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,20,2414,11845000,11856312,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41956,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,25,3277,11845000,11856312,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41956,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,25,3277,11843564,11856548,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58798,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,17,2258,11843564,11856548,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58798,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,26,3329,11844356,11856608,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54910,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,22,2518,11844356,11856608,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54910,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,26,3329,11845280,11856912,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58804,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,25,3277,11845020,11856876,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58800,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,20,2414,11845228,11856868,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57874,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,22,2518,11845020,11856876,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58800,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,22,2518,11845204,11856876,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41960,22,6,0,27,0,0,0,0,1
1684152314,831494,11871932,140.30.20.1,25,3277,11845228,11856868,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57874,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,21,2466,11845260,11856892,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58802,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,25,3277,11845204,11856876,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41960,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845260,11856892,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58802,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,19,2362,11845280,11856912,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58804,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845284,11857004,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57878,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,24,2622,11845212,11856988,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57872,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,21,2466,11845540,11856972,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41966,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,20,2414,11845284,11857004,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57878,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,25,3277,11845284,11856944,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57876,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,20,2414,11845284,11856944,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57876,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845212,11856988,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57872,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,25,3277,11845540,11856972,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41966,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,21,2478,11845464,11857076,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41962,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845496,11857100,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54912,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,19,2362,11845496,11857100,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54912,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845664,11857080,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38688,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,20,2414,11845664,11857080,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38688,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,19,2362,11845632,11857124,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41968,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845632,11857124,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41968,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,27,3381,11845464,11857076,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41962,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,21,2466,11845732,11857144,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41970,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845732,11857144,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41970,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11845768,11857636,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41972,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,19,2362,11845768,11857636,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41972,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,19,2362,11848060,11858380,0,0,152.148.48.6,140.30.20.7,0.0.0.0,176,176,36416,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,25,3277,11847412,11858344,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54914,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11848060,11858380,0,0,140.30.20.7,152.148.48.6,140.30.20.2,176,176,22,36416,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,26,3329,11848036,11858380,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57882,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,21,2466,11848036,11858380,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57882,22,6,0,27,0,0,0,0,1
1684152316,314978,11873412,140.30.20.1,20,2414,11847412,11858344,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54914,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,27,3381,11848024,11858444,0,0,140.30.20.7,152.148.48.6,140.30.20.2,176,176,22,36414,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,20,2426,11848024,11858444,0,0,152.148.48.6,140.30.20.7,0.0.0.0,176,176,36414,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,19,2362,11848020,11858432,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57880,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11848020,11858432,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57880,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11847464,11858936,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54916,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,21,2466,11847464,11858936,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54916,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11847576,11858992,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41974,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,21,2466,11847576,11858992,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41974,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11848312,11859548,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57884,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,19,2362,11848312,11859548,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57884,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,19,2362,11848020,11859776,0,0,152.148.48.6,140.30.20.7,0.0.0.0,176,176,36412,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11847860,11859700,0,0,140.30.20.7,152.148.48.6,140.30.20.2,176,176,22,36410,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,19,2362,11847860,11859700,0,0,152.148.48.6,140.30.20.7,0.0.0.0,176,176,36410,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11848020,11859776,0,0,140.30.20.7,152.148.48.6,140.30.20.2,176,176,22,36412,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,3,186,11860276,11860276,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38722,22,6,0,26,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,3,164,11860276,11860276,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38722,6,0,22,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,22,2518,11848064,11861500,0,0,152.148.48.5,140.30.20.5,0.0.0.0,176,176,43668,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,22,2518,11850104,11861540,0,0,152.148.48.5,140.30.20.5,0.0.0.0,176,176,43672,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,3277,11850104,11861540,0,0,140.30.20.5,152.148.48.5,140.30.20.2,176,176,22,43672,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11848064,11861532,0,0,140.30.20.5,152.148.48.5,140.30.20.2,176,176,22,43670,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,22,2518,11848064,11861532,0,0,152.148.48.5,140.30.20.5,0.0.0.0,176,176,43670,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,2674,11848024,11861488,0,0,152.148.48.5,140.30.20.5,0.0.0.0,176,176,43666,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,3277,11848024,11861488,0,0,140.30.20.5,152.148.48.5,140.30.20.2,176,176,22,43666,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11848064,11861500,0,0,140.30.20.5,152.148.48.5,140.30.20.2,176,176,22,43668,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,3277,11849996,11862148,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38690,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,3277,11851360,11862208,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38692,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,2674,11851360,11862212,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38692,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,25,2674,11851120,11862180,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57886,22,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11851732,11862192,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38694,6,0,27,0,0,0,0,1
1684152320,120101,11877220,140.30.20.1,26,3329,11851120,11862180,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57886,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,21,2466,11851732,11862192,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38694,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,23,2570,11849996,11862148,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38690,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,152,11865116,11865116,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41984,6,0,23,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11865116,11865116,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41984,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11865260,11865260,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41986,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,152,11865260,11865260,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41986,6,0,23,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,164,11865292,11865292,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41988,6,0,22,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11865292,11865292,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41988,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,25,3277,11854300,11865584,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38704,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,20,2414,11854300,11865584,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38704,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,152,11867744,11867744,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57902,6,0,23,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11867744,11867744,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57902,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,164,11867964,11867964,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57904,6,0,22,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11867964,11867964,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57904,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11868188,11868188,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57906,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,152,11868188,11868188,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57906,6,0,23,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,186,11870312,11870312,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38730,22,6,0,26,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,3,152,11870312,11870312,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38730,6,0,23,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,25,3277,11858160,11870500,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,41648,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,23,2570,11858160,11870500,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,41648,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,24,3225,11859492,11870684,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,41650,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,21,2466,11860272,11870680,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38720,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,20,2414,11859492,11870684,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,41650,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,25,3277,11860272,11870680,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38720,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,19,2362,11859588,11871244,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38708,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,20,2414,11859516,11871220,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,41652,22,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,26,3329,11859516,11871220,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,41652,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,26,3329,11859588,11871244,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38708,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,26,3329,11859580,11872020,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38706,6,0,27,0,0,0,0,1
1684152329,939219,11887040,140.30.20.1,25,3277,11859612,11872008,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38712,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11859844,11872024,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,41654,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,22,2518,11859844,11872024,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,41654,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,20,2414,11859612,11872008,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38712,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,21,2466,11859580,11872020,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38706,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11860068,11872076,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38716,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,21,2466,11860492,11872116,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38724,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,21,2466,11860160,11872140,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38718,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,22,2518,11860068,11872076,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38716,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,26,3329,11860160,11872140,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38718,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11860492,11872116,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38724,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11864544,11875664,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58806,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11865084,11875676,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54920,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,22,2518,11864572,11875696,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54918,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,20,2414,11865084,11875676,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54920,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,22,2518,11864544,11875664,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58806,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,26,3329,11864572,11875696,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54918,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,22,2530,11865224,11875800,0,0,152.148.48.4,140.30.20.9,0.0.0.0,176,176,38726,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,26,3329,11865224,11875800,0,0,140.30.20.9,152.148.48.4,140.30.20.2,176,176,22,38726,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11864924,11875872,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57892,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11864900,11875888,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57890,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,21,2466,11864840,11875840,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58810,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11864840,11875840,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58810,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,21,2466,11865312,11875844,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41992,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,20,2414,11865304,11875832,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41990,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,20,2414,11864900,11875888,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57890,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11865016,11875912,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41982,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,21,2466,11864924,11875872,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57892,22,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,26,3329,11865312,11875844,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41992,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,25,3277,11864964,11875928,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57894,6,0,27,0,0,0,0,1
1684152333,832342,11890932,140.30.20.1,20,2414,11864964,11875928,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57894,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,22,2518,11865016,11875912,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41982,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,25,3277,11865304,11875832,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41990,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,21,2466,11864824,11875980,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57888,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,26,3329,11864828,11875964,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58808,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,19,2362,11864828,11875964,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58808,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,21,2466,11864840,11875976,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41978,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,26,3329,11864824,11875980,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57888,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,26,3329,11864840,11875976,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41978,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,25,3277,11864284,11876168,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41976,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,19,2362,11864284,11876168,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41976,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,21,2466,11865472,11876308,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,41994,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,26,3329,11864900,11876308,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58812,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,25,3277,11865472,11876308,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,41994,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,19,2362,11864900,11876308,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58812,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,25,3277,11867104,11877464,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57900,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,26,3329,11867068,11877500,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57898,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,22,2518,11867104,11877464,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57900,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,22,2518,11867120,11877520,0,0,152.148.48.6,140.30.20.7,0.0.0.0,176,176,36420,22,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,25,3277,11867120,11877520,0,0,140.30.20.7,152.148.48.6,140.30.20.2,176,176,22,36420,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,25,3277,11867056,11877504,0,0,140.30.20.7,152.148.48.6,140.30.20.2,176,176,22,36418,6,0,27,0,0,0,0,1
1684152336,375219,11893476,140.30.20.1,20,2414,11867056,11877504,0,0,152.148.48.6,140.30.20.7,0.0.0.0,176,176,36418,22,6,0,27,0,0,0,0,1
